zip_code,sort_code,proposal,open_date,LAX,SFO,ORD,JFK,ATL,DFW,MIA,SEA,BOS,PDX
92411,CA-HD07,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92413,CA-HD01,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92415,CA-HD01,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92418,CA-HD01,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92423,CA-HD01,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92427,CA-HD01,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92501,CA-IB03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92502,CA-IB03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92503,CA-IB08,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92504,CA-IB06,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92505,CA-IB05,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92506,CA-IB07,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92507,CA-IB04,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92508,CA-IB09,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92509,CA-IB02,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92513,CA-IB03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92514,CA-IB03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92516,CA-IB03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92517,CA-IB03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92518,CA-IC01,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92519,CA-IB03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92521,CA-IB04,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92522,CA-IB03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92530,CA-IF02,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92531,CA-IF02,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92532,CA-IF03,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92543,CA-IE03,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92544,CA-IE04,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92545,CA-IE02,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92548,CA-IE01,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92551,CA-IC02,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92552,CA-IC03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92553,CA-IC03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92554,CA-IC03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92555,CA-IC04,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92556,CA-IC03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92557,CA-IC05,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92562,CA-IF05,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92563,CA-IF06,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92564,CA-IF05,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92567,CA-ID03,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92570,CA-ID01,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92571,CA-ID02,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92572,CA-ID01,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92582,CA-IE05,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92583,CA-IE06,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92584,CA-ID04,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92585,CA-ID05,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92586,CA-ID06,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92587,CA-ID07,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92589,CA-IF07,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92590,CA-IF07,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92591,CA-IF08,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92592,CA-IF09,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92593,CA-IF07,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92595,CA-IF01,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92596,CA-IF04,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92599,CA-ID01,LAX,Open,Zone 2,Zone 5,-,-,-,Zone 7,-,-,-,-
92602,CA-GC04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92603,CA-GC10,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92604,CA-GC05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92605,CA-FF04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92606,CA-GC06,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92607,CA-GD04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92609,CA-GE02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92610,CA-GE01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92612,CA-GC08,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92614,CA-GC07,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92615,CA-FF06,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92616,CA-GC09,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92617,CA-GC09,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92618,CA-GC02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92619,CA-GC02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92620,CA-GC03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92623,CA-GC02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92624,CA-GG01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92625,CA-GB07,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92626,CA-GB01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92627,CA-GB02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92628,CA-GB02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92629,CA-GG02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92630,CA-GE02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92637,CA-GD01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92646,CA-FF07,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92647,CA-FF05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92648,CA-FF06,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92649,CA-FF04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92650,CA-GC02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92651,CA-GD05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92652,CA-GD05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92653,CA-GD02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92654,CA-GD02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92655,CA-FE08,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92656,CA-GD03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92657,CA-GB08,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92658,CA-GB03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92659,CA-GB03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92660,CA-GB05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92661,CA-GB04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92662,CA-GB06,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92663,CA-GB03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92672,CA-GG05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92673,CA-GG04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92674,CA-GG05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92675,CA-GG03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92676,CA-GC01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92677,CA-GD04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92678,CA-GF04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92679,CA-GF03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92683,CA-FE07,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92684,CA-FE07,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92685,CA-FE07,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92688,CA-GF02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92690,CA-GE03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92691,CA-GE03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92692,CA-GE04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92693,CA-GG03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92694,CA-GF01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92697,CA-GC09,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92698,CA-GD01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92701,CA-GA05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92702,CA-GA05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92703,CA-GA03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92704,CA-GA02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92705,CA-GA07,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92706,CA-GA04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92707,CA-GA06,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92708,CA-GA01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92711,CA-GA05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92712,CA-GA05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92728,CA-GA05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92735,CA-GA05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92780,CA-GA08,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92781,CA-GA08,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92782,CA-GA09,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92799,CA-GA05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92801,CA-FC01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92802,CA-FC04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92803,CA-FC04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92804,CA-FC02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92805,CA-FC03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92806,CA-FC05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92807,CA-FD01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92808,CA-FD02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92809,CA-FD02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92811,CA-FB08,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92812,CA-FC01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92814,CA-FC01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92815,CA-FC01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92816,CA-FC01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92817,CA-FC01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92821,CA-FB02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92822,CA-FB02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92823,CA-FB03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92825,CA-FC01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92831,CA-FB07,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92832,CA-FB06,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92833,CA-FB05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92834,CA-FB05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92835,CA-FB04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92836,CA-FB04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92837,CA-FB04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92838,CA-FB04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92840,CA-FE05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92841,CA-FE03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92842,CA-FE03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92843,CA-FE06,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92844,CA-FE04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92845,CA-FE02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92846,CA-FE02,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92850,CA-FC01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92856,CA-FD03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92857,CA-FD03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92859,CA-FD03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92860,CA-IA06,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92861,CA-FD08,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92862,CA-FD07,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92863,CA-FD03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92864,CA-FD03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92865,CA-FD03,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92866,CA-FD06,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92867,CA-FD04,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92868,CA-FD05,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92869,CA-FD07,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92870,CA-FB08,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92871,CA-FB08,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92877,CA-IA04,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92878,CA-IA04,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92879,CA-IA02,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92880,CA-IA01,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92881,CA-IA03,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92882,CA-IA04,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92883,CA-IA05,LAX,Open,Zone 1,Zone 5,-,-,-,Zone 7,-,-,-,-
92885,CA-FB09,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92886,CA-FB09,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92887,CA-FB10,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
92899,CA-FC01,LAX,Open,Zone 1,Zone 4,-,-,-,Zone 7,-,-,-,-
93001,CA-BO04,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93003,CA-BO03,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93004,CA-BO02,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93010,CA-BM02,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93012,CA-BM01,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93013,CA-BP01,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93015,CA-BO07,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93021,CA-BK04,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93022,CA-BO06,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93023,CA-BO05,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93030,CA-BN02,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93033,CA-BN06,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93035,CA-BN03,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93036,CA-BN01,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93040,CA-BO08,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93041,CA-BN04,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93043,CA-BN05,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93060,CA-BO01,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93062,CA-BK02,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93063,CA-BK02,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93064,CA-BK01,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93065,CA-BK03,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93066,CA-BM03,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93067,CA-BP02,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93094,CA-BK02,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93099,CA-BK02,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93101,CA-BP05,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93103,CA-BP04,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93105,CA-BP07,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93108,CA-BP03,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93109,CA-BP06,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93110,CA-BP08,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93111,CA-BP09,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93117,CA-BP10,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93202,CA-UD07,LAX,PENDING,Zone 3,Zone 3,-,-,-,Zone 7,-,-,-,-
93203,CA-MA07,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93210,CA-UE02,LAX,PENDING,Zone 3,Zone 3,-,-,-,Zone 7,-,-,-,-
93212,CA-UD09,LAX,PENDING,Zone 3,Zone 3,-,-,-,Zone 7,-,-,-,-
93215,CA-MC01,LAX,PENDING,Zone 2,,-,-,-,Zone 7,-,-,-,-
93220,CA-MA06,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93221,CA-MF03,LAX,PENDING,Zone 3,,-,-,-,Zone 7,-,-,-,-
93223,CA-MF04,LAX,PENDING,Zone 3,,-,-,-,Zone 7,-,-,-,-
93230,CA-UD06,LAX,PENDING,Zone 3,Zone 3,-,-,-,Zone 7,-,-,-,-
93235,CA-MF02,LAX,PENDING,Zone 3,,-,-,-,Zone 7,-,-,-,-
93241,CA-MA05,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93245,CA-UD08,LAX,PENDING,Zone 3,Zone 3,-,-,-,Zone 7,-,-,-,-
93247,CA-ME03,LAX,PENDING,Zone 3,,-,-,-,Zone 7,-,-,-,-
93250,CA-MC03,LAX,PENDING,Zone 2,,-,-,-,Zone 7,-,-,-,-
93257,CA-ME04,LAX,PENDING,Zone 3,,-,-,-,Zone 7,-,-,-,-
93258,CA-ME06,LAX,PENDING,Zone 3,,-,-,-,Zone 7,-,-,-,-
93261,CA-MC02,LAX,PENDING,Zone 2,,-,-,-,Zone 7,-,-,-,-
93263,CA-MC04,LAX,PENDING,Zone 2,,-,-,-,Zone 7,-,-,-,-
93267,CA-ME05,LAX,PENDING,Zone 3,,-,-,-,Zone 7,-,-,-,-
93268,CA-MA08,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93274,CA-ME01,LAX,PENDING,Zone 3,,-,-,-,Zone 7,-,-,-,-
93277,CA-ME02,LAX,PENDING,Zone 3,,-,-,-,Zone 7,-,-,-,-
93280,CA-MC05,LAX,PENDING,Zone 2,,-,-,-,Zone 7,-,-,-,-
93291,CA-ME07,LAX,PENDING,Zone 3,,-,-,-,Zone 7,-,-,-,-
93292,CA-MF01,LAX,PENDING,Zone 3,,-,-,-,Zone 7,-,-,-,-
93301,CA-MA01,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93304,CA-MB01,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93305,CA-MA02,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93306,CA-MA03,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93307,CA-MA04,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93308,CA-MB07,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93309,CA-MB02,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93311,CA-MB04,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93312,CA-MB06,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93313,CA-MB03,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93314,CA-MB05,LAX,Open,Zone 2,Zone 4,-,-,-,Zone 7,-,-,-,-
93401,CA-BS01,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93402,CA-BS02,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93405,CA-BS03,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93410,CA-BS04,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93420,CA-BS05,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93422,CA-BS06,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93427,CA-BS07,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93433,CA-BT01,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93434,CA-BU07,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93436,CA-BT02,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93437,CA-BU08,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93441,CA-BT03,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93442,CA-BT04,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93444,CA-BT05,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93445,CA-BU06,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93446,CA-BU09,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93449,CA-BT06,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
93454,CA-BT07,LAX,Open,Zone 2,Zone 3,-,-,-,Zone 7,-,-,-,-
