zip,sortCode,state,city,proposal,startZip
32233,FL-KD10,FL,Jacksonville,MIA,33122
32244,FL-KC02,FL,Jacksonville,MIA,33122
32246,FL-KD05,FL,Jacksonville,MIA,33122
32250,FL-KD12,FL,Jacksonville,MIA,33122
32254,FL-KB03,FL,Jacksonville,MIA,33122
32256,FL-KE06,FL,Jacksonville,MIA,33122
32257,FL-KE02,FL,Jacksonville,MIA,33122
32258,FL-KE04,FL,Jacksonville,MIA,33122
32259,FL-KE05,FL,Jacksonville,MIA,33122
32266,FL-KD11,FL,Jacksonville,MIA,33122
32277,FL-KD08,FL,Jacksonville,MIA,33122
32701,FL-EA03,FL,Orlando,MIA,33122
32703,FL-EC01,FL,Orlando,MIA,33122
32707,FL-EA01,FL,Orlando,MIA,33122
32708,FL-DC01,FL,Orlando,MIA,33122
32712,FL-EC02,FL,Orlando,MIA,33122
32713,FL-EB01,FL,Orlando,MIA,33122
32714,FL-EA04,FL,Orlando,MIA,33122
32720,FL-EB07,FL,Orlando,MIA,33122
32724,FL-EB06,FL,Orlando,MIA,33122
32725,FL-EB02,FL,Orlando,MIA,33122
32726,FL-EC06,FL,Orlando,MIA,33122
32730,FL-EA02,FL,Orlando,MIA,33122
32738,FL-EB03,FL,Orlando,MIA,33122
32744,FL-EB05,FL,Orlando,MIA,33122
32746,FL-EA07,FL,Orlando,MIA,33122
32750,FL-EA06,FL,Orlando,MIA,33122
32751,FL-DB01,FL,Orlando,MIA,33122
32757,FL-EC05,FL,Orlando,MIA,33122
32763,FL-EB04,FL,Orlando,MIA,33122
32765,FL-DC02,FL,Orlando,MIA,33122
32766,FL-DC03,FL,Orlando,MIA,33122
32771,FL-EA09,FL,Orlando,MIA,33122
32773,FL-EA08,FL,Orlando,MIA,33122
32776,FL-EC04,FL,Orlando,MIA,33122
32778,FL-EC07,FL,Orlando,MIA,33122
32779,FL-EA05,FL,Orlando,MIA,33122
32789,FL-DB02,FL,Orlando,MIA,33122
32792,FL-DB03,FL,Orlando,MIA,33122
32798,FL-EC03,FL,Orlando,MIA,33122
32801,FL-DB05,FL,Orlando,MIA,33122
32803,FL-DB06,FL,Orlando,MIA,33122
32804,FL-DA04,FL,Orlando,MIA,33122
32805,FL-DA05,FL,Orlando,MIA,33122
32806,FL-DB08,FL,Orlando,MIA,33122
32807,FL-DB07,FL,Orlando,MIA,33122
32808,FL-DA03,FL,Orlando,MIA,33122
32809,FL-DA09,FL,Orlando,MIA,33122
32810,FL-DA01,FL,Orlando,MIA,33122
32811,FL-DA06,FL,Orlando,MIA,33122
32812,FL-DB09,FL,Orlando,MIA,33122
32814,FL-DB04,FL,Orlando,MIA,33122
32816,FL-DC05,FL,Orlando,MIA,33122
32817,FL-DC04,FL,Orlando,MIA,33122
32818,FL-DA02,FL,Orlando,MIA,33122
32819,FL-DA10,FL,Orlando,MIA,33122
32820,FL-DC07,FL,Orlando,MIA,33122
32821,FL-FB01,FL,Orlando,MIA,33122
32822,FL-DB10,FL,Orlando,MIA,33122
32824,FL-FC01,FL,Orlando,MIA,33122
32825,FL-DC09,FL,Orlando,MIA,33122
32826,FL-DC06,FL,Orlando,MIA,33122
32827,FL-FC02,FL,Orlando,MIA,33122
32828,FL-DC08,FL,Orlando,MIA,33122
32829,FL-DC10,FL,Orlando,MIA,33122
32830,FL-FA04,FL,Orlando,MIA,33122
32835,FL-DA07,FL,Orlando,MIA,33122
32836,FL-FA05,FL,Orlando,MIA,33122
32837,FL-FB02,FL,Orlando,MIA,33122
32839,FL-DA08,FL,Orlando,MIA,33122
33004,FL-BA04,FL,Miami,MIA,33122
33009,FL-BA01,FL,Miami,MIA,33122
33010,FL-AJ01,FL,Miami,MIA,33122
33012,FL-AJ03,FL,Miami,MIA,33122
33013,FL-AJ02,FL,Miami,MIA,33122
33014,FL-AJ07,FL,Miami,MIA,33122
33015,FL-AJ06,FL,Miami,MIA,33122
33016,FL-AJ04,FL,Miami,MIA,33122
33018,FL-AJ05,FL,Miami,MIA,33122
33019,FL-BA02,FL,Miami,MIA,33122
33020,FL-BA03,FL,Miami,MIA,33122
33021,FL-BA05,FL,Miami,MIA,33122
33023,FL-BA06,FL,Miami,MIA,33122
33024,FL-BA07,FL,Miami,MIA,33122
33025,FL-BB01,FL,Miami,MIA,33122
33026,FL-BB02,FL,Miami,MIA,33122
33027,FL-BB04,FL,Miami,MIA,33122
33028,FL-BB03,FL,Miami,MIA,33122
33029,FL-BB05,FL,Miami,MIA,33122
33030,FL-AA04,FL,Miami,MIA,33122
33031,FL-AA07,FL,Miami,MIA,33122
33032,FL-AA06,FL,Miami,MIA,33122
33033,FL-AA03,FL,Miami,MIA,33122
33034,FL-AA01,FL,Miami,MIA,33122
33035,FL-AA02,FL,Miami,MIA,33122
33039,FL-AA05,FL,Miami,MIA,33122
33054,FL-AJ10,FL,Miami,MIA,33122
33055,FL-AJ08,FL,Miami,MIA,33122
33056,FL-AJ09,FL,Miami,MIA,33122
33060,FL-BG06,FL,Miami,MIA,33122
33062,FL-BG07,FL,Miami,MIA,33122
33063,FL-BF06,FL,Miami,MIA,33122
33064,FL-BG04,FL,Miami,MIA,33122
33065,FL-BF03,FL,Miami,MIA,33122
33066,FL-BF08,FL,Miami,MIA,33122
33067,FL-BF05,FL,Miami,MIA,33122
33068,FL-BF07,FL,Miami,MIA,33122
33069,FL-BG05,FL,Miami,MIA,33122
33071,FL-BF02,FL,Miami,MIA,33122
33073,FL-BG01,FL,Miami,MIA,33122
33076,FL-BF04,FL,Miami,MIA,33122
33101,FL-AF07,FL,Miami,MIA,33122
33109,FL-AG08,FL,Miami,MIA,33122
33111,FL-AG05,FL,Miami,MIA,33122
33114,FL-AF05,FL,Miami,MIA,33122
33122,FL-AE09,FL,Miami,MIA,33122
33125,FL-AF04,FL,Miami,MIA,33122
33126,FL-AE08,FL,Miami,MIA,33122
33127,FL-AH02,FL,Miami,MIA,33122
33128,FL-AG01,FL,Miami,MIA,33122
33129,FL-AG06,FL,Miami,MIA,33122
33130,FL-AG03,FL,Miami,MIA,33122
33131,FL-AG04,FL,Miami,MIA,33122
33132,FL-AG02,FL,Miami,MIA,33122
33133,FL-AF01,FL,Miami,MIA,33122
33134,FL-AE06,FL,Miami,MIA,33122
33135,FL-AF03,FL,Miami,MIA,33122
33136,FL-AF06,FL,Miami,MIA,33122
33137,FL-AH03,FL,Miami,MIA,33122
33138,FL-AH08,FL,Miami,MIA,33122
33139,FL-AH05,FL,Miami,MIA,33122
33140,FL-AH04,FL,Miami,MIA,33122
33141,FL-AH06,FL,Miami,MIA,33122
33142,FL-AH01,FL,Miami,MIA,33122
33143,FL-AE03,FL,Miami,MIA,33122
33144,FL-AE07,FL,Miami,MIA,33122
33145,FL-AF02,FL,Miami,MIA,33122
33146,FL-AE05,FL,Miami,MIA,33122
33147,FL-AH10,FL,Miami,MIA,33122
33149,FL-AG07,FL,Miami,MIA,33122
33150,FL-AH09,FL,Miami,MIA,33122
33154,FL-AH07,FL,Miami,MIA,33122
33155,FL-AE04,FL,Miami,MIA,33122
33156,FL-AE02,FL,Miami,MIA,33122
33157,FL-AB11,FL,Miami,MIA,33122
33158,FL-AE01,FL,Miami,MIA,33122
33160,FL-AI06,FL,Miami,MIA,33122
33161,FL-AI03,FL,Miami,MIA,33122
33162,FL-AI09,FL,Miami,MIA,33122
33165,FL-AD05,FL,Miami,MIA,33122
33166,FL-AE10,FL,Miami,MIA,33122
33167,FL-AI01,FL,Miami,MIA,33122
33168,FL-AI02,FL,Miami,MIA,33122
33169,FL-AI10,FL,Miami,MIA,33122
33170,FL-AB09,FL,Miami,MIA,33122
33172,FL-AD04,FL,Miami,MIA,33122
33173,FL-AD07,FL,Miami,MIA,33122
33174,FL-AD06,FL,Miami,MIA,33122
33175,FL-AC07,FL,Miami,MIA,33122
33176,FL-AD08,FL,Miami,MIA,33122
33177,FL-AB12,FL,Miami,MIA,33122
33178,FL-AD03,FL,Miami,MIA,33122
33179,FL-AI08,FL,Miami,MIA,33122
33180,FL-AI07,FL,Miami,MIA,33122
33181,FL-AI05,FL,Miami,MIA,33122
33182,FL-AD02,FL,Miami,MIA,33122
33183,FL-AC03,FL,Miami,MIA,33122
33184,FL-AD01,FL,Miami,MIA,33122
33185,FL-AC06,FL,Miami,MIA,33122
33186,FL-AC01,FL,Miami,MIA,33122
33187,FL-AB13,FL,Miami,MIA,33122
33189,FL-AB10,FL,Miami,MIA,33122
33190,FL-AB08,FL,Miami,MIA,33122
33193,FL-AC04,FL,Miami,MIA,33122
33194,FL-AC05,FL,Miami,MIA,33122
33196,FL-AC02,FL,Miami,MIA,33122
33261,FL-AI04,FL,Miami,MIA,33122
33301,FL-BE04,FL,Miami,MIA,33122
33304,FL-BE05,FL,Miami,MIA,33122
33305,FL-BE06,FL,Miami,MIA,33122
33306,FL-BE08,FL,Miami,MIA,33122
33308,FL-BE09,FL,Miami,MIA,33122
33309,FL-BE11,FL,Miami,MIA,33122
33311,FL-BE07,FL,Miami,MIA,33122
33312,FL-BE01,FL,Miami,MIA,33122
33313,FL-BC03,FL,Miami,MIA,33122
33314,FL-BC01,FL,Miami,MIA,33122
33315,FL-BE02,FL,Miami,MIA,33122
33316,FL-BE03,FL,Miami,MIA,33122
33317,FL-BC02,FL,Miami,MIA,33122
33319,FL-BB06,FL,Miami,MIA,33122
33321,FL-BF01,FL,Miami,MIA,33122
33322,FL-BC04,FL,Miami,MIA,33122
33323,FL-BD03,FL,Miami,MIA,33122
33324,FL-BC05,FL,Miami,MIA,33122
33325,FL-BD02,FL,Miami,MIA,33122
33326,FL-BD04,FL,Miami,MIA,33122
33327,FL-BD05,FL,Miami,MIA,33122
33328,FL-BC06,FL,Miami,MIA,33122
33330,FL-BD01,FL,Miami,MIA,33122
33331,FL-BD06,FL,Miami,MIA,33122
33332,FL-BD07,FL,Miami,MIA,33122
33334,FL-BE10,FL,Miami,MIA,33122
33351,FL-BB07,FL,Miami,MIA,33122
33401,FL-CC10,FL,Miami,MIA,33122
33403,FL-CF03,FL,Miami,MIA,33122
33404,FL-CF02,FL,Miami,MIA,33122
33405,FL-CC08,FL,Miami,MIA,33122
33406,FL-CC07,FL,Miami,MIA,33122
33407,FL-CF01,FL,Miami,MIA,33122
33408,FL-CF04,FL,Miami,MIA,33122
33409,FL-CC09,FL,Miami,MIA,33122
33410,FL-CF05,FL,Miami,MIA,33122
33411,FL-CE04,FL,Miami,MIA,33122
33412,FL-CE06,FL,Miami,MIA,33122
33413,FL-CE01,FL,Miami,MIA,33122
33414,FL-CE02,FL,Miami,MIA,33122
33415,FL-CD07,FL,Miami,MIA,33122
33417,FL-CE03,FL,Miami,MIA,33122
33418,FL-CF06,FL,Miami,MIA,33122
33426,FL-CC02,FL,Miami,MIA,33122
33428,FL-CA01,FL,Miami,MIA,33122
33431,FL-CA05,FL,Miami,MIA,33122
33432,FL-CA04,FL,Miami,MIA,33122
33433,FL-CA02,FL,Miami,MIA,33122
33434,FL-CA06,FL,Miami,MIA,33122
33435,FL-CC01,FL,Miami,MIA,33122
33436,FL-CC03,FL,Miami,MIA,33122
33437,FL-CD01,FL,Miami,MIA,33122
33441,FL-BG03,FL,Miami,MIA,33122
33442,FL-BG02,FL,Miami,MIA,33122
33444,FL-CB04,FL,Miami,MIA,33122
33445,FL-CB05,FL,Miami,MIA,33122
33446,FL-CB07,FL,Miami,MIA,33122
33449,FL-CE07,FL,Miami,MIA,33122
33458,FL-CF08,FL,Miami,MIA,33122
33460,FL-CC06,FL,Miami,MIA,33122
33461,FL-CC05,FL,Miami,MIA,33122
33462,FL-CC04,FL,Miami,MIA,33122
33463,FL-CD04,FL,Miami,MIA,33122
33467,FL-CD05,FL,Miami,MIA,33122
33469,FL-CD06,FL,Miami,MIA,33122
33470,FL-CE05,FL,Miami,MIA,33122
33472,FL-CD03,FL,Miami,MIA,33122
33473,FL-CD02,FL,Miami,MIA,33122
33477,FL-CF07,FL,Miami,MIA,33122
33478,FL-CF09,FL,Miami,MIA,33122
33480,FL-CC11,FL,Miami,MIA,33122
33483,FL-CB03,FL,Miami,MIA,33122
33484,FL-CB06,FL,Miami,MIA,33122
33486,FL-CA03,FL,Miami,MIA,33122
33487,FL-CB02,FL,Miami,MIA,33122
33496,FL-CB01,FL,Miami,MIA,33122
33498,FL-CA07,FL,Miami,MIA,33122
33503,FL-GF05,FL,Tampa,MIA,33122
33510,FL-GE03,FL,Tampa,MIA,33122
33511,FL-GE04,FL,Tampa,MIA,33122
33527,FL-GE07,FL,Tampa,MIA,33122
33534,FL-GF02,FL,Tampa,MIA,33122
33548,FL-GC06,FL,Tampa,MIA,33122
33549,FL-GD06,FL,Tampa,MIA,33122
33556,FL-GC04,FL,Tampa,MIA,33122
33558,FL-GC05,FL,Tampa,MIA,33122
33559,FL-GD07,FL,Tampa,MIA,33122
33563,FL-GE08,FL,Tampa,MIA,33122
33566,FL-GE09,FL,Tampa,MIA,33122
33569,FL-GF03,FL,Tampa,MIA,33122
33570,FL-GF08,FL,Tampa,MIA,33122
33572,FL-GF07,FL,Tampa,MIA,33122
33573,FL-GF06,FL,Tampa,MIA,33122
33578,FL-GF01,FL,Tampa,MIA,33122
33579,FL-GF04,FL,Tampa,MIA,33122
33584,FL-GE02,FL,Tampa,MIA,33122
33594,FL-GE05,FL,Tampa,MIA,33122
33596,FL-GE06,FL,Tampa,MIA,33122
33602,FL-GA07,FL,Tampa,MIA,33122
33603,FL-GB06,FL,Tampa,MIA,33122
33604,FL-GB07,FL,Tampa,MIA,33122
33605,FL-GA08,FL,Tampa,MIA,33122
33606,FL-GA05,FL,Tampa,MIA,33122
33607,FL-GA06,FL,Tampa,MIA,33122
33609,FL-GA04,FL,Tampa,MIA,33122
33610,FL-GB08,FL,Tampa,MIA,33122
33611,FL-GA02,FL,Tampa,MIA,33122
33612,FL-GD01,FL,Tampa,MIA,33122
33613,FL-GD05,FL,Tampa,MIA,33122
33614,FL-GB05,FL,Tampa,MIA,33122
33615,FL-GB03,FL,Tampa,MIA,33122
33616,FL-GA01,FL,Tampa,MIA,33122
33617,FL-GD03,FL,Tampa,MIA,33122
33618,FL-GC07,FL,Tampa,MIA,33122
33619,FL-GE01,FL,Tampa,MIA,33122
33620,FL-GD02,FL,Tampa,MIA,33122
33624,FL-GC08,FL,Tampa,MIA,33122
33625,FL-GC09,FL,Tampa,MIA,33122
33626,FL-GC03,FL,Tampa,MIA,33122
33629,FL-GA03,FL,Tampa,MIA,33122
33634,FL-GB04,FL,Tampa,MIA,33122
33635,FL-GB02,FL,Tampa,MIA,33122
33637,FL-GD04,FL,Tampa,MIA,33122
33647,FL-GD08,FL,Tampa,MIA,33122
33701,FL-HA07,FL,Tampa,MIA,33122
33702,FL-HB05,FL,Tampa,MIA,33122
33703,FL-HB04,FL,Tampa,MIA,33122
33704,FL-HA08,FL,Tampa,MIA,33122
33705,FL-HA06,FL,Tampa,MIA,33122
33706,FL-HA02,FL,Tampa,MIA,33122
33707,FL-HA03,FL,Tampa,MIA,33122
33708,FL-HC02,FL,Tampa,MIA,33122
33709,FL-HB02,FL,Tampa,MIA,33122
33710,FL-HA10,FL,Tampa,MIA,33122
33711,FL-HA04,FL,Tampa,MIA,33122
33712,FL-HA05,FL,Tampa,MIA,33122
33713,FL-HA09,FL,Tampa,MIA,33122
33714,FL-HB03,FL,Tampa,MIA,33122
33715,FL-HA01,FL,Tampa,MIA,33122
33716,FL-HB09,FL,Tampa,MIA,33122
33744,FL-HC01,FL,Tampa,MIA,33122
33755,FL-HE04,FL,Tampa,MIA,33122
33756,FL-HD07,FL,Tampa,MIA,33122
33759,FL-HE01,FL,Tampa,MIA,33122
33760,FL-HD02,FL,Tampa,MIA,33122
33761,FL-HE07,FL,Tampa,MIA,33122
33762,FL-HD01,FL,Tampa,MIA,33122
33763,FL-HE06,FL,Tampa,MIA,33122
33764,FL-HD05,FL,Tampa,MIA,33122
33765,FL-HE03,FL,Tampa,MIA,33122
33767,FL-HD09,FL,Tampa,MIA,33122
33770,FL-HD06,FL,Tampa,MIA,33122
33771,FL-HD04,FL,Tampa,MIA,33122
33772,FL-HC03,FL,Tampa,MIA,33122
33773,FL-HD03,FL,Tampa,MIA,33122
33774,FL-HC06,FL,Tampa,MIA,33122
33776,FL-HC04,FL,Tampa,MIA,33122
33777,FL-HB07,FL,Tampa,MIA,33122
33778,FL-HC07,FL,Tampa,MIA,33122
33781,FL-HB06,FL,Tampa,MIA,33122
33782,FL-HB08,FL,Tampa,MIA,33122
33785,FL-HC05,FL,Tampa,MIA,33122
33786,FL-HD08,FL,Tampa,MIA,33122
33801,FL-FE02,FL,Orlando,MIA,33122
33803,FL-FE03,FL,Orlando,MIA,33122
33805,FL-FE01,FL,Orlando,MIA,33122
33809,FL-FE09,FL,Orlando,MIA,33122
33810,FL-FE08,FL,Orlando,MIA,33122
33811,FL-FE06,FL,Orlando,MIA,33122
33812,FL-FE04,FL,Orlando,MIA,33122
33813,FL-FE05,FL,Orlando,MIA,33122
33815,FL-FE07,FL,Orlando,MIA,33122
33823,FL-FD10,FL,Orlando,MIA,33122
33837,FL-FD01,FL,Orlando,MIA,33122
33838,FL-FD04,FL,Orlando,MIA,33122
33839,FL-FD08,FL,Orlando,MIA,33122
33844,FL-FD02,FL,Orlando,MIA,33122
33850,FL-FD12,FL,Orlando,MIA,33122
33851,FL-FD03,FL,Orlando,MIA,33122
33877,FL-FD05,FL,Orlando,MIA,33122
33880,FL-FD07,FL,Orlando,MIA,33122
33881,FL-FD09,FL,Orlando,MIA,33122
33884,FL-FD06,FL,Orlando,MIA,33122
33896,FL-FB09,FL,Orlando,MIA,33122
33897,FL-FB08,FL,Orlando,MIA,33122
33901,FL-JC01,FL,Fort Myers,MIA,33122
33903,FL-JA09,FL,Fort Myers,MIA,33122
33904,FL-JA06,FL,Fort Myers,MIA,33122
33905,FL-JB01,FL,Fort Myers,MIA,33122
33907,FL-JC04,FL,Fort Myers,MIA,33122
33908,FL-JC06,FL,Fort Myers,MIA,33122
33909,FL-JA08,FL,Fort Myers,MIA,33122
33912,FL-JC07,FL,Fort Myers,MIA,33122
33913,FL-JB02,FL,Fort Myers,MIA,33122
33914,FL-JA05,FL,Fort Myers,MIA,33122
33916,FL-JC02,FL,Fort Myers,MIA,33122
33917,FL-JA10,FL,Fort Myers,MIA,33122
33919,FL-JC05,FL,Fort Myers,MIA,33122
33921,FL-FD11,FL,Orlando,MIA,33122
33922,FL-JA02,FL,Fort Myers,MIA,33122
33928,FL-JC10,FL,Fort Myers,MIA,33122
33931,FL-JC08,FL,Fort Myers,MIA,33122
33936,FL-JB08,FL,Fort Myers,MIA,33122
33946,FL-IE07,FL,Tampa,MIA,33122
33947,FL-IE06,FL,Tampa,MIA,33122
33948,FL-ID12,FL,Tampa,MIA,33122
33950,FL-ID09,FL,Tampa,MIA,33122
33952,FL-ID10,FL,Tampa,MIA,33122
33953,FL-ID13,FL,Tampa,MIA,33122
33954,FL-ID11,FL,Tampa,MIA,33122
33956,FL-JA03,FL,Fort Myers,MIA,33122
33965,FL-JB03,FL,Fort Myers,MIA,33122
33966,FL-JC03,FL,Fort Myers,MIA,33122
33967,FL-JC09,FL,Fort Myers,MIA,33122
33971,FL-JB06,FL,Fort Myers,MIA,33122
33972,FL-JB07,FL,Fort Myers,MIA,33122
33973,FL-JB04,FL,Fort Myers,MIA,33122
33974,FL-JB09,FL,Fort Myers,MIA,33122
33976,FL-JB05,FL,Fort Myers,MIA,33122
33980,FL-ID08,FL,Tampa,MIA,33122
33981,FL-IE08,FL,Tampa,MIA,33122
33983,FL-ID07,FL,Tampa,MIA,33122
33990,FL-JA07,FL,Fort Myers,MIA,33122
33991,FL-JA04,FL,Fort Myers,MIA,33122
33993,FL-JA01,FL,Fort Myers,MIA,33122
34101,FL-JE09,FL,Fort Myers,MIA,33122
34102,FL-JE05,FL,Fort Myers,MIA,33122
34103,FL-JE01,FL,Fort Myers,MIA,33122
34104,FL-JE06,FL,Fort Myers,MIA,33122
34105,FL-JE02,FL,Fort Myers,MIA,33122
34108,FL-JD07,FL,Fort Myers,MIA,33122
34109,FL-JD06,FL,Fort Myers,MIA,33122
34110,FL-JD05,FL,Fort Myers,MIA,33122
34112,FL-JE07,FL,Fort Myers,MIA,33122
34113,FL-JE08,FL,Fort Myers,MIA,33122
34114,FL-JE10,FL,Fort Myers,MIA,33122
34116,FL-JE03,FL,Fort Myers,MIA,33122
34117,FL-JE04,FL,Fort Myers,MIA,33122
34119,FL-JD04,FL,Fort Myers,MIA,33122
34120,FL-JD03,FL,Fort Myers,MIA,33122
34134,FL-JD01,FL,Fort Myers,MIA,33122
34135,FL-JD02,FL,Fort Myers,MIA,33122
34201,FL-IB01,FL,Tampa,MIA,33122
34203,FL-IA04,FL,Tampa,MIA,33122
34205,FL-IA06,FL,Tampa,MIA,33122
34207,FL-IA05,FL,Tampa,MIA,33122
34208,FL-IA03,FL,Tampa,MIA,33122
34209,FL-IA07,FL,Tampa,MIA,33122
34210,FL-IA08,FL,Tampa,MIA,33122
34215,FL-IA09,FL,Tampa,MIA,33122
34216,FL-IA11,FL,Tampa,MIA,33122
34217,FL-IA10,FL,Tampa,MIA,33122
34221,FL-IA01,FL,Tampa,MIA,33122
34222,FL-IA02,FL,Tampa,MIA,33122
34223,FL-IE04,FL,Tampa,MIA,33122
34224,FL-IE05,FL,Tampa,MIA,33122
34228,FL-IB06,FL,Tampa,MIA,33122
34229,FL-IC05,FL,Tampa,MIA,33122
34231,FL-IC02,FL,Tampa,MIA,33122
34232,FL-IB09,FL,Tampa,MIA,33122
34233,FL-IC01,FL,Tampa,MIA,33122
34234,FL-IB03,FL,Tampa,MIA,33122
34235,FL-IB04,FL,Tampa,MIA,33122
34236,FL-IB05,FL,Tampa,MIA,33122
34237,FL-IB07,FL,Tampa,MIA,33122
34238,FL-IC04,FL,Tampa,MIA,33122
34239,FL-IB08,FL,Tampa,MIA,33122
34242,FL-IC03,FL,Tampa,MIA,33122
34243,FL-IB02,FL,Tampa,MIA,33122
34269,FL-ID06,FL,Tampa,MIA,33122
34275,FL-IC06,FL,Tampa,MIA,33122
34285,FL-IE01,FL,Tampa,MIA,33122
34286,FL-ID03,FL,Tampa,MIA,33122
34287,FL-ID02,FL,Tampa,MIA,33122
34288,FL-ID05,FL,Tampa,MIA,33122
34289,FL-ID04,FL,Tampa,MIA,33122
34291,FL-ID01,FL,Tampa,MIA,33122
34292,FL-IE02,FL,Tampa,MIA,33122
34293,FL-IE03,FL,Tampa,MIA,33122
34606,FL-HG01,FL,Tampa,MIA,33122
34608,FL-HG02,FL,Tampa,MIA,33122
34609,FL-HG03,FL,Tampa,MIA,33122
34613,FL-HG04,FL,Tampa,MIA,33122
34652,FL-HF05,FL,Tampa,MIA,33122
34653,FL-HF04,FL,Tampa,MIA,33122
34654,FL-HF06,FL,Tampa,MIA,33122
34655,FL-HF01,FL,Tampa,MIA,33122
34667,FL-HF09,FL,Tampa,MIA,33122
34668,FL-HF07,FL,Tampa,MIA,33122
34669,FL-HF08,FL,Tampa,MIA,33122
34677,FL-GB01,FL,Tampa,MIA,33122
34679,FL-HF10,FL,Tampa,MIA,33122
34681,FL-HE10,FL,Tampa,MIA,33122
34683,FL-HE09,FL,Tampa,MIA,33122
34684,FL-HE08,FL,Tampa,MIA,33122
34685,FL-GC01,FL,Tampa,MIA,33122
34688,FL-GC02,FL,Tampa,MIA,33122
34689,FL-HE11,FL,Tampa,MIA,33122
34690,FL-HF02,FL,Tampa,MIA,33122
34691,FL-HF03,FL,Tampa,MIA,33122
34695,FL-HE02,FL,Tampa,MIA,33122
34698,FL-HE05,FL,Tampa,MIA,33122
34711,FL-FA08,FL,Orlando,MIA,33122
34734,FL-FC03,FL,Orlando,MIA,33122
34741,FL-FB03,FL,Orlando,MIA,33122
34743,FL-FA02,FL,Orlando,MIA,33122
34744,FL-FC04,FL,Orlando,MIA,33122
34746,FL-FB04,FL,Orlando,MIA,33122
34747,FL-FB07,FL,Orlando,MIA,33122
34756,FL-FA09,FL,Orlando,MIA,33122
34758,FL-FB05,FL,Orlando,MIA,33122
34759,FL-FB06,FL,Orlando,MIA,33122
34760,FL-FA07,FL,Orlando,MIA,33122
34761,FL-FA01,FL,Orlando,MIA,33122
34769,FL-FC05,FL,Orlando,MIA,33122
34771,FL-FC06,FL,Orlando,MIA,33122
34772,FL-FC07,FL,Orlando,MIA,33122
34786,FL-FA03,FL,Orlando,MIA,33122
34787,FL-FA06,FL,Orlando,MIA,33122
41001,,OH,Cincinnati,ORD,60007
41005,,OH,Cincinnati,ORD,60007
41007,,OH,Cincinnati,ORD,60007
41011,,OH,Cincinnati,ORD,60007
41014,,OH,Cincinnati,ORD,60007
41015,,OH,Cincinnati,ORD,60007
41016,,OH,Cincinnati,ORD,60007
41017,,OH,Cincinnati,ORD,60007
41018,,OH,Cincinnati,ORD,60007
41042,,OH,Cincinnati,ORD,60007
41048,,OH,Cincinnati,ORD,60007
41051,,OH,Cincinnati,ORD,60007
41059,,OH,Cincinnati,ORD,60007
41063,,OH,Cincinnati,ORD,60007
41071,,OH,Cincinnati,ORD,60007
41073,,OH,Cincinnati,ORD,60007
41074,,OH,Cincinnati,ORD,60007
41075,,OH,Cincinnati,ORD,60007
41076,,OH,Cincinnati,ORD,60007
41080,,OH,Cincinnati,ORD,60007
41085,,OH,Cincinnati,ORD,60007
41091,,OH,Cincinnati,ORD,60007
41092,,OH,Cincinnati,ORD,60007
41094,,OH,Cincinnati,ORD,60007
41099,,OH,Cincinnati,ORD,60007
43002,,OH,Columbus,ORD,60007
43004,,OH,Columbus,ORD,60007
43016,,OH,Columbus,ORD,60007
43017,,OH,Columbus,ORD,60007
43026,,OH,Columbus,ORD,60007
43035,,OH,Columbus,ORD,60007
43054,,OH,Columbus,ORD,60007
43065,,OH,Columbus,ORD,60007
43068,,OH,Columbus,ORD,60007
43081,,OH,Columbus,ORD,60007
43082,,OH,Columbus,ORD,60007
43085,,OH,Columbus,ORD,60007
43109,,OH,Columbus,ORD,60007
43110,,OH,Columbus,ORD,60007
43119,,OH,Columbus,ORD,60007
43123,,OH,Columbus,ORD,60007
43125,,OH,Columbus,ORD,60007
43137,,OH,Columbus,ORD,60007
43147,,OH,Columbus,ORD,60007
43201,,OH,Columbus,ORD,60007
43202,,OH,Columbus,ORD,60007
43203,,OH,Columbus,ORD,60007
43204,,OH,Columbus,ORD,60007
43205,,OH,Columbus,ORD,60007
43206,,OH,Columbus,ORD,60007
43207,,OH,Columbus,ORD,60007
43209,,OH,Columbus,ORD,60007
43210,,OH,Columbus,ORD,60007
43211,,OH,Columbus,ORD,60007
43212,,OH,Columbus,ORD,60007
43213,,OH,Columbus,ORD,60007
43214,,OH,Columbus,ORD,60007
43215,,OH,Columbus,ORD,60007
43217,,OH,Columbus,ORD,60007
43219,,OH,Columbus,ORD,60007
43220,,OH,Columbus,ORD,60007
43221,,OH,Columbus,ORD,60007
43222,,OH,Columbus,ORD,60007
43223,,OH,Columbus,ORD,60007
43224,,OH,Columbus,ORD,60007
43227,,OH,Columbus,ORD,60007
43228,,OH,Columbus,ORD,60007
43229,,OH,Columbus,ORD,60007
43230,,OH,Columbus,ORD,60007
43231,,OH,Columbus,ORD,60007
43232,,OH,Columbus,ORD,60007
43235,,OH,Columbus,ORD,60007
43240,,OH,Columbus,ORD,60007
43962,,OH,Canton,ORD,60007
44017,,OH,Cleveland,ORD,60007
44022,,OH,Cleveland,ORD,60007
44040,,OH,Cleveland,ORD,60007
44067,,OH,Cleveland,ORD,60007
44092,,OH,Cleveland,ORD,60007
44101,,OH,Cleveland,ORD,60007
44102,,OH,Cleveland,ORD,60007
44103,,OH,Cleveland,ORD,60007
44104,,OH,Cleveland,ORD,60007
